A3;7.80;0;2022-07-02 16:00:05.883814
A3;7.88;0;2022-07-02 16:00:10.894441
A3;7.85;0;2022-07-02 16:00:16.464136
A3;7.80;0;2022-07-02 16:00:22.462101
A3;7.76;0;2022-07-02 16:00:27.670096
A3;7.92;0;2022-07-02 16:00:33.401925
A3;7.87;0;2022-07-02 16:00:38.902536
A3;7.87;0;2022-07-02 16:00:44.824861
A3;7.84;0;2022-07-02 16:00:50.103496
A3;7.78;0;2022-07-02 16:00:55.795658
A3;7.91;0;2022-07-02 16:01:01.783731
A3;7.78;0;2022-07-02 16:01:07.557728
A3;7.97;0;2022-07-02 16:01:12.850434
A3;7.94;0;2022-07-02 16:01:18.764347
A3;7.79;0;2022-07-02 16:01:24.480015
A3;7.97;0;2022-07-02 16:01:30.012560
A3;7.85;0;2022-07-02 16:01:35.164180
A3;7.77;0;2022-07-02 16:01:40.450501
A3;7.88;0;2022-07-02 16:01:45.738352
A3;7.88;0;2022-07-02 16:01:51.270146
A3;7.87;0;2022-07-02 16:01:57.262512
A3;7.97;0;2022-07-02 16:02:03.121355
A3;7.81;0;2022-07-02 16:02:09.032107
A3;7.91;0;2022-07-02 16:02:14.253554
A3;7.92;0;2022-07-02 16:02:19.462766
A3;7.84;0;2022-07-02 16:02:25.290636
A3;7.89;0;2022-07-02 16:02:30.537606
A3;7.82;0;2022-07-02 16:02:36.198007
A3;7.88;0;2022-07-02 16:02:41.572646
A3;7.78;0;2022-07-02 16:02:47.363894
A3;7.85;0;2022-07-02 16:02:52.910542
A3;7.87;0;2022-07-02 16:02:58.844397
A3;7.89;0;2022-07-02 16:03:04.235106
A3;7.97;0;2022-07-02 16:03:09.711326
A3;7.78;0;2022-07-02 16:03:15.401566
A3;7.78;0;2022-07-02 16:03:21.218650
A3;7.92;0;2022-07-02 16:03:27.175527
A3;7.95;0;2022-07-02 16:03:32.454826
A3;7.80;0;2022-07-02 16:03:37.979366
A3;7.98;0;2022-07-02 16:03:43.101079
A3;7.83;0;2022-07-02 16:03:48.862694
A3;7.78;0;2022-07-02 16:03:54.271357
A3;7.95;0;2022-07-02 16:03:59.409419
A3;7.89;0;2022-07-02 16:04:04.817022
A3;7.79;0;2022-07-02 16:04:10.070025
A3;7.82;0;2022-07-02 16:04:15.809171
A3;7.77;0;2022-07-02 16:04:21.642609
A3;7.88;0;2022-07-02 16:04:27.359653
A3;7.78;0;2022-07-02 16:04:32.729781
A3;7.95;0;2022-07-02 16:04:37.770553
A3;7.79;0;2022-07-02 16:04:43.372932
A3;7.97;0;2022-07-02 16:04:48.386285
A3;7.97;0;2022-07-02 16:04:54.367012
A3;7.93;0;2022-07-02 16:04:59.423272
A3;7.86;0;2022-07-02 16:05:04.571962
