A2;8.13;0;2022-07-02 16:00:05.683369
A2;7.96;0;2022-07-02 16:00:10.781659
A2;8.11;0;2022-07-02 16:00:16.458933
A2;8.15;0;2022-07-02 16:00:22.417307
A2;8.11;0;2022-07-02 16:00:28.205096
A2;7.98;0;2022-07-02 16:00:34.197219
A2;7.98;0;2022-07-02 16:00:39.817388
A2;8.12;0;2022-07-02 16:00:45.767899
A2;8.07;0;2022-07-02 16:00:51.492667
A2;7.95;0;2022-07-02 16:00:57.310030
A2;7.95;0;2022-07-02 16:01:03.111438
A2;8.06;0;2022-07-02 16:01:08.850441
A2;8.02;0;2022-07-02 16:01:14.173654
A2;8.10;0;2022-07-02 16:01:20.025165
A2;7.98;0;2022-07-02 16:01:25.386863
A2;8.08;0;2022-07-02 16:01:31.129292
A2;8.15;0;2022-07-02 16:01:36.336881
A2;7.95;0;2022-07-02 16:01:42.151889
A2;8.11;0;2022-07-02 16:01:47.886052
A2;7.98;0;2022-07-02 16:01:53.196601
A2;7.96;0;2022-07-02 16:01:59.027161
A2;7.97;0;2022-07-02 16:02:04.099218
A2;8.10;0;2022-07-02 16:02:10.075509
A2;8.00;0;2022-07-02 16:02:15.199651
A2;7.98;0;2022-07-02 16:02:20.859250
A2;8.03;0;2022-07-02 16:02:26.022789
A2;8.02;0;2022-07-02 16:02:31.589573
A2;7.95;0;2022-07-02 16:02:37.035016
A2;8.03;0;2022-07-02 16:02:42.417850
A2;7.98;0;2022-07-02 16:02:48.006038
A2;7.97;0;2022-07-02 16:02:53.657593
A2;8.06;0;2022-07-02 16:02:59.628335
A2;8.10;0;2022-07-02 16:03:05.623346
A2;8.12;0;2022-07-02 16:03:10.656445
A2;8.10;0;2022-07-02 16:03:16.323786
A2;8.14;0;2022-07-02 16:03:21.923175
A2;8.11;0;2022-07-02 16:03:27.508033
A2;8.07;0;2022-07-02 16:03:32.737921
A2;8.02;0;2022-07-02 16:03:38.319541
A2;8.05;0;2022-07-02 16:03:43.880903
A2;8.07;0;2022-07-02 16:03:49.350837
A2;8.11;0;2022-07-02 16:03:54.362544
A2;8.13;0;2022-07-02 16:03:59.364364
A2;7.97;0;2022-07-02 16:04:04.426458
A2;8.08;0;2022-07-02 16:04:09.953134
A2;7.96;0;2022-07-02 16:04:15.428300
A2;8.05;0;2022-07-02 16:04:21.190272
A2;7.97;0;2022-07-02 16:04:26.722031
A2;8.11;0;2022-07-02 16:04:32.618354
A2;7.95;0;2022-07-02 16:04:37.744332
A2;8.10;0;2022-07-02 16:04:43.091668
A2;8.12;0;2022-07-02 16:04:48.893147
A2;8.02;0;2022-07-02 16:04:54.683963
A2;8.03;0;2022-07-02 16:05:00.659822
A2;7.96;0;2022-07-02 16:05:06.643264
A2;8.03;0;2022-07-02 16:05:12.318337
A2;8.11;0;2022-07-02 16:05:17.751398
A2;7.99;0;2022-07-02 16:05:22.983312
A2;8.04;0;2022-07-02 16:05:28.968391
A2;8.05;0;2022-07-02 16:05:34.349978
A2;8.11;0;2022-07-02 16:05:39.882953
A2;8.10;0;2022-07-02 16:05:44.938276
